datei,kontext,zeile,alte_referenz,neue_referenz,aktion
data/Aufsatzablage/SZDESS.xml,SZDESS.268,24142,"author/@ref=""#SZDPER.268""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.269,24226,"author/@ref=""#SZDPER.269""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.270,24321,"author/@ref=""#SZDPER.270""","author/@ref=""#SZDPER.1555""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.271,24404,"author/@ref=""#SZDPER.271""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.273,24590,"author/@ref=""#SZDPER.273""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.275,24769,"author/@ref=""#SZDPER.275""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.276,24862,"author/@ref=""#SZDPER.276""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.277,24956,"author/@ref=""#SZDPER.277""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.279,25122,"author/@ref=""#SZDPER.279""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.280,25220,"author/@ref=""#SZDPER.280""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.281,25318,"author/@ref=""#SZDPER.281""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.282,25399,"author/@ref=""#SZDPER.282""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.284,25564,"author/@ref=""#SZDPER.284""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.286,25732,"author/@ref=""#SZDPER.286""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.288,25900,"author/@ref=""#SZDPER.288""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.289,25978,"author/@ref=""#SZDPER.289""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.290,26055,"author/@ref=""#SZDPER.290""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.292,26233,"author/@ref=""#SZDPER.292""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.293,26311,"author/@ref=""#SZDPER.293""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.295,26476,"author/@ref=""#SZDPER.295""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.296,26571,"author/@ref=""#SZDPER.296""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.297,26665,"author/@ref=""#SZDPER.297""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.298,26760,"author/@ref=""#SZDPER.298""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.300,26933,"author/@ref=""#SZDPER.300""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.302,27094,"author/@ref=""#SZDPER.302""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.303,27189,"author/@ref=""#SZDPER.303""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.305,27363,"author/@ref=""#SZDPER.305""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.307,27546,"author/@ref=""#SZDPER.307""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.309,27715,"author/@ref=""#SZDPER.309""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.310,27805,"author/@ref=""#SZDPER.310""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.313,28075,"author/@ref=""#SZDPER.313""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.314,28173,"author/@ref=""#SZDPER.314""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.315,28270,"author/@ref=""#SZDPER.315""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.316,28352,"author/@ref=""#SZDPER.316""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.317,28449,"author/@ref=""#SZDPER.317""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.318,28530,"author/@ref=""#SZDPER.318""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.319,28628,"author/@ref=""#SZDPER.319""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.320,28719,"author/@ref=""#SZDPER.320""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.321,28812,"author/@ref=""#SZDPER.321""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.322,28905,"author/@ref=""#SZDPER.322""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.323,28987,"author/@ref=""#SZDPER.323""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.324,29073,"author/@ref=""#SZDPER.324""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.325,29157,"author/@ref=""#SZDPER.325""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.327,29352,"author/@ref=""#SZDPER.327""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.330,29632,"author/@ref=""#SZDPER.330""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.332,29817,"author/@ref=""#SZDPER.332""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.333,29909,"author/@ref=""#SZDPER.333""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.335,30094,"author/@ref=""#SZDPER.335""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.337,30282,"author/@ref=""#SZDPER.337""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.338,30366,"author/@ref=""#SZDPER.338""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.340,30554,"author/@ref=""#SZDPER.340""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.341,30651,"author/@ref=""#SZDPER.341""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.343,30825,"author/@ref=""#SZDPER.343""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.345,31016,"author/@ref=""#SZDPER.345""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.346,31118,"author/@ref=""#SZDPER.346""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.348,31306,"author/@ref=""#SZDPER.348""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.350,31492,"author/@ref=""#SZDPER.350""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.352,31678,"author/@ref=""#SZDPER.352""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.353,31775,"author/@ref=""#SZDPER.353""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.355,31960,"author/@ref=""#SZDPER.355""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.357,32149,"author/@ref=""#SZDPER.357""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.358,32233,"author/@ref=""#SZDPER.358""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.359,32314,"author/@ref=""#SZDPER.359""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.360,32401,"author/@ref=""#SZDPER.360""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.362,32570,"author/@ref=""#SZDPER.362""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.363,32672,"author/@ref=""#SZDPER.363""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.364,32774,"author/@ref=""#SZDPER.364""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.365,32867,"author/@ref=""#SZDPER.365""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.366,32960,"author/@ref=""#SZDPER.366""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.367,33054,"author/@ref=""#SZDPER.367""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.368,33154,"author/@ref=""#SZDPER.368""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.369,33256,"author/@ref=""#SZDPER.369""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.370,33356,"author/@ref=""#SZDPER.370""","author/@ref=""#SZDPER.1555""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.371,33444,"author/@ref=""#SZDPER.371""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.374,33723,"author/@ref=""#SZDPER.374""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.376,33908,"author/@ref=""#SZDPER.376""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.378,34095,"author/@ref=""#SZDPER.378""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.379,34193,"author/@ref=""#SZDPER.379""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.380,34277,"author/@ref=""#SZDPER.380""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.381,34372,"author/@ref=""#SZDPER.381""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.383,34544,"author/@ref=""#SZDPER.383""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.384,34622,"author/@ref=""#SZDPER.384""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.386,34794,"author/@ref=""#SZDPER.386""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.387,34883,"author/@ref=""#SZDPER.387""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.389,35053,"author/@ref=""#SZDPER.389""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.391,35245,"author/@ref=""#SZDPER.391""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.393,35422,"author/@ref=""#SZDPER.393""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.394,35524,"author/@ref=""#SZDPER.394""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.395,35608,"author/@ref=""#SZDPER.395""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.396,35691,"author/@ref=""#SZDPER.396""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.398,35858,"author/@ref=""#SZDPER.398""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.400,36044,"author/@ref=""#SZDPER.400""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.401,36135,"author/@ref=""#SZDPER.401""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.402,36228,"author/@ref=""#SZDPER.402""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.404,36396,"author/@ref=""#SZDPER.404""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.405,36491,"author/@ref=""#SZDPER.405""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.407,36683,"author/@ref=""#SZDPER.407""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.409,36870,"author/@ref=""#SZDPER.409""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.410,36969,"author/@ref=""#SZDPER.410""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.411,37053,"author/@ref=""#SZDPER.411""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.412,37141,"author/@ref=""#SZDPER.412""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.413,37248,"author/@ref=""#SZDPER.413""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.415,37426,"author/@ref=""#SZDPER.415""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.417,37589,"author/@ref=""#SZDPER.417""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.419,37775,"author/@ref=""#SZDPER.419""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.421,37949,"author/@ref=""#SZDPER.421""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.423,38120,"author/@ref=""#SZDPER.423""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.424,38211,"author/@ref=""#SZDPER.424""","author/@ref=""#SZDPER.1167""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.425,38298,"author/@ref=""#SZDPER.425""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.426,38378,"author/@ref=""#SZDPER.426""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.428,38559,"author/@ref=""#SZDPER.428""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.430,38732,"author/@ref=""#SZDPER.430""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.432,38921,"author/@ref=""#SZDPER.432""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.433,39000,"author/@ref=""#SZDPER.433""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.435,39175,"author/@ref=""#SZDPER.435""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.437,39362,"author/@ref=""#SZDPER.437""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.439,39551,"author/@ref=""#SZDPER.439""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.440,39631,"author/@ref=""#SZDPER.440""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.441,39729,"author/@ref=""#SZDPER.441""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.443,39916,"author/@ref=""#SZDPER.443""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.445,40091,"author/@ref=""#SZDPER.445""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.447,40270,"author/@ref=""#SZDPER.447""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.449,40450,"author/@ref=""#SZDPER.449""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.450,40541,"author/@ref=""#SZDPER.450""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.451,40630,"author/@ref=""#SZDPER.451""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.452,40735,"author/@ref=""#SZDPER.452""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.454,40918,"author/@ref=""#SZDPER.454""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.455,40997,"author/@ref=""#SZDPER.455""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.457,41185,"author/@ref=""#SZDPER.457""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.459,41377,"author/@ref=""#SZDPER.459""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.460,41473,"author/@ref=""#SZDPER.460""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.461,41556,"author/@ref=""#SZDPER.461""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.462,41647,"author/@ref=""#SZDPER.462""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.464,41821,"author/@ref=""#SZDPER.464""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.466,41995,"author/@ref=""#SZDPER.466""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.468,42182,"author/@ref=""#SZDPER.468""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.469,42281,"author/@ref=""#SZDPER.469""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.470,42366,"author/@ref=""#SZDPER.470""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.472,42537,"author/@ref=""#SZDPER.472""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.474,42728,"author/@ref=""#SZDPER.474""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.475,42827,"author/@ref=""#SZDPER.475""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.476,42924,"author/@ref=""#SZDPER.476""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.477,43008,"author/@ref=""#SZDPER.477""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.478,43107,"author/@ref=""#SZDPER.478""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.479,43214,"author/@ref=""#SZDPER.479""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.481,43412,"author/@ref=""#SZDPER.481""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.483,43605,"author/@ref=""#SZDPER.483""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.484,43700,"author/@ref=""#SZDPER.484""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.486,43883,"author/@ref=""#SZDPER.486""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.487,43986,"author/@ref=""#SZDPER.487""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.488,44084,"author/@ref=""#SZDPER.488""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.489,44189,"author/@ref=""#SZDPER.489""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.490,44284,"author/@ref=""#SZDPER.490""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.491,44363,"author/@ref=""#SZDPER.491""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.493,44547,"author/@ref=""#SZDPER.493""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.495,44728,"author/@ref=""#SZDPER.495""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.497,44913,"author/@ref=""#SZDPER.497""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.499,45102,"author/@ref=""#SZDPER.499""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.500,45203,"author/@ref=""#SZDPER.500""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.503,45458,"author/@ref=""#SZDPER.503""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.504,45547,"author/@ref=""#SZDPER.504""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.505,45636,"author/@ref=""#SZDPER.505""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.507,45802,"author/@ref=""#SZDPER.507""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.508,45885,"author/@ref=""#SZDPER.508""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.511,46173,"author/@ref=""#SZDPER.511""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.513,46351,"author/@ref=""#SZDPER.513""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.514,46434,"author/@ref=""#SZDPER.514""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.516,46618,"author/@ref=""#SZDPER.516""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.517,46705,"author/@ref=""#SZDPER.517""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.518,46796,"author/@ref=""#SZDPER.518""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.520,46966,"author/@ref=""#SZDPER.520""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.521,47061,"author/@ref=""#SZDPER.521""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.522,47166,"author/@ref=""#SZDPER.522""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.523,47263,"author/@ref=""#SZDPER.523""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
